content,date,dislikes,likes,press,title,userName
괜찮아 아직 사나 미나 쯔위가 남았어 ㅜㅜ,2020-01-02T08:48:40+0000,0,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",mcth****
암 김치꼴페미 한녀들 보단 났지  축하해,2020-01-02T06:08:08+0000,1,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ppki****
한녀 패스 잘했어요 짝짝짝,2020-01-02T06:03:54+0000,1,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dj_k****
개념있는 스시녀에 어리고 이쁘기까지 진정한 승리자다 굿,2020-01-02T05:11:14+0000,1,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",duu7****
한국남자들 김희철빙의햇네 ㅋㅋㅋ 니들은안되 거울보셈  일본녀한테 빠진애들거의 대부분이 한녀들이 상대안해주는 십덕후ㅋㅋㅋ나 멸치잖냐 반대로 양남한테빠진 한녀들역시 한남이 상대안해주는 십덕후들 ㅋㅋㅋ 불쌍하다,2020-01-02T05:02:44+0000,1,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ktl2****
했네.했어,2020-01-02T01:42:24+0000,1,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hand****
가와이~ 기모찌~ 스고이~ 간빠레 데쓰요~ 신부화장은 어느쪽이 하는 거야~,2020-01-02T01:06:28+0000,1,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",tow2****
두분 이쁜사랑 하시고 좋은소식만 기다릴께요~~,2020-01-02T08:27:58+0000,0,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",xogk****
시국 타령은 또 뭐긔?  이쁘긴 하자너..,2020-01-02T08:22:35+0000,0,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",stav****
김희철이 더 나은데 ㅋㅋ 모모팬 많군,2020-01-02T08:18:42+0000,0,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cera****
쪽바리  데스네?,2020-01-02T08:01:39+0000,0,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",chlt****
게이인줄 알았는데..,2020-01-02T06:27:21+0000,0,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",topm****
희철이 경훈이 버리고 모모를 선택했네 이시국에ㅋㅋㅋㅋ,2020-01-02T05:34:01+0000,0,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",sung****
축하드립니다,2020-01-02T04:08:43+0000,0,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",suny****
우주대스타 김희철이면 어쩔수없지,2020-01-02T03:43:04+0000,0,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dazz****
모모 태어났을때 김희철 중2,2020-01-02T03:42:52+0000,0,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",sung****
오호~아는형님 에서 모모랑 희철이가 뭔가 꽁냥꽁냥 하는거 같더니 진짜 사귀시네여~~ 이쁜사랑하쎄여~~!?,2020-01-02T03:42:27+0000,0,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",fgyf****
댓글 엉망진창이네.... 대부분 30대남자들... 뭐하는짓이냐 댓창 수준 ㅠ 나이먹고... 좋은사랑하라고 말해주면 될것을,2020-01-02T03:23:43+0000,0,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jyto****
인간들 언제는 스시녀타령 징하더니 이럴때는 불매냐 김치녀보다는 스시녀라고 발광하더니 애국 많이 해라ㅋ,2020-01-02T03:08:28+0000,0,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",sink****
희철이도 친일로 낙인 찍히는 거 아니당가?,2020-01-02T02:56:38+0000,0,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ksk9****
저렇게 남자들은 37세에도 가능하지만 여자는 탄력없이 처져버린 유방에다 누군가의 물건이 수백번 들락날락한 그곳. 거기에다 다운증후군의 확률까지 있기 때문에 30넘으면 적절히 걸러야한다.,2020-01-02T06:47:14+0000,10,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",tulj****
왜놈여자랑 피를 섞는놈들은 죄다 친일파로 지정해서 친일재산환수 명단에 포함시키도록해야됨^^,2020-01-02T01:47:11+0000,6,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",rmfp****
96년생 쪽바리랑 과연결혼할까??걍 호기심에 사귀는듯하다..얼른 각자갈길가라!!!,2020-01-02T01:35:08+0000,6,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kw40****
지금 불매운동중인데 일본인이라니 ㅡㅡ,2020-01-02T00:29:19+0000,8,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wngu****
공고 나와서 머리 텅텅 빈 사람을 왜 좋아하는지..,2020-01-02T00:09:54+0000,15,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",1004****
트와이스는 남자없인 못사나보네,2020-01-02T08:25:34+0000,3,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",happ****
죄송할 짓을 왜 하냐..ㅋㅋ,2020-01-02T08:24:07+0000,3,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",olyo****
??? : 조센징노와 냄비근성 데스네!!! 깔깔깔깔깔 조센징은 니뽕을 아이시떼루요. 낄낄낄낄낄낄낄 조센징노와 자존심 없다 데스. 꼴꼴꼴꼴꼴꼴꼴 니뽕은 조센징의 정신적지주 데스요!!!  하하하하하 불매운동은 희철이가 화장시켜서 현충원에 묻어버렸누 ㅜㅜ,2020-01-02T06:44:48+0000,3,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",mbck****
이시국에 일본?,2020-01-02T05:48:55+0000,3,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",gkrw****
NO JAPAN 보지도 않습니다.  자지도 않습니다.,2020-01-02T05:21:18+0000,3,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kkhk****
한녀가 스시녀보다 나은게 한가지라도 있냐?,2020-01-02T05:06:11+0000,3,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",essa****
스시녀가 최고지.,2020-01-02T03:16:33+0000,3,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",mins****
어떤새끼가 인정이라냐ㅋㅋㅋㅋㅋㅋ  어그로끌지마라ㅋㅋㅋㅋㅋ,2020-01-01T23:52:54+0000,3,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kang****
일본뇬이랑 사귀다니...친일 매국노새기구나,2020-01-02T01:30:53+0000,9,5,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jscr****
이시국에 일본여자를 만나냐 ㅉㅉ 토착왜구임?,2020-01-02T00:40:00+0000,9,5,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jmkb****
김치녀들 제일 싫어하는 조합이네 14살연하에다 스시녀..니들은 글렀다는 말이다 김희철이 한녀랑 연예안한거보니 현명하네..누구처럼 연상한녀랑 결혼하다 인생조진연예인보다,2020-01-02T07:33:46+0000,0,3,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",zipp****
일본 불매운동중 아니냐,2020-01-02T07:21:44+0000,0,3,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",prog****
평소 좌좀 짓거리 하더니ㅋ 친일파였네ㅋ,2020-01-02T07:16:11+0000,0,3,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cree****
"댓글봐라, 니들 앞가림들이나 잘해라. 남 연애사에 감나라 배나라 하지말고.",2020-01-02T05:31:44+0000,0,3,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",niov****
잘 사겨용 ❤️❤️,2020-01-02T04:07:05+0000,0,3,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cotj****
사랑을 하면 주변이 꽃밭이라고 하잖아요. 진흙탕에 가시밭길이여도 꽃밭으로 느껴질만큼 한 사람과 행복해야해서 그런 말이 나온거 아닐까 생각해요. 주변 신경쓰지말고 둘이 예쁜사랑 키워갔으면 좋겠어요. 응원해요!,2020-01-02T00:36:52+0000,3,5,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dms6****
이시국에 일본인이랑?,2020-01-02T08:15:29+0000,2,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",spdl****
꺼져!!쪽 바 리 들아!!🖕☺️🖕,2020-01-02T08:01:45+0000,2,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",fuck****
일본 여성들은 나이 차이 같은거 신경 안쓴다.. 정상임..국내산 폐기물들이나 나이드립 아빠드립 치지..행복하시오!!~,2020-01-02T07:43:01+0000,2,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",citi****
희철이 맞춰 살아줄 한국아가씨는 없다는게 증명됨,2020-01-02T02:52:05+0000,2,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",orio****
이 시국에 하필 왜구냐 어휴,2020-01-02T01:53:03+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",stea****
연하에 탈한국여자 솔까 부럽다,2020-01-02T01:50:37+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",crui****
현타 온 씹덕들 많네 빨리 굿즈 불태우고 시디 중고나라에 팔아라. 이 시국에 일녀랑 연애가 말이 되냐? ㅋㅋㅋㅋ,2020-01-02T01:23:25+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",comp****
킹시국에...아니 축하드립니다 부럽다 ㅠㅠ,2020-01-02T01:17:17+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kych****
응원한다 원스로서 아쉽지만 희철이 머 성격도 괜찬코   애가 괜찬아보이던데 응원한다,2020-01-02T01:11:11+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",miso****
우왕 김치녀거르고 스시녀!!!!  여윾시  김희철이 진정한 승자 ㅋㅋㅋ,2020-01-02T00:48:17+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kimm****
아무튼 연예인들은  일본여성들은 엄청난데 무조건 순종형,2020-01-02T00:40:52+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",lgsm****
가세연 연예부장 김부장 말 ...신뢰성이 아주 높네 ㅋㅋ 의리도 있고...진작에 알고 있어도 희철이만 언급했지..상대는 언급 안하던데..기자들끼리으 상도덕도 지켜줄줄 아네...예전에 김부장 엄청 싫어 했는데 요즘 완전 호감이다..,2020-01-01T23:56:29+0000,17,14,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",samw****
"일본 여자랑 사귀면  ㅡ  한국 여자랑 사귀기 무척 어려울텐데 ㅡ  한국 여자들 드세고, 억세고, 기가세고, 페미, 자기중심적,  돈에 환장,   거란족+몽골족+여진족 후손",2020-01-02T00:41:27+0000,10,7,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",esse****
헐 ~~~닛뽄?,2020-01-02T00:01:42+0000,7,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dhki****
13살차이인데 머가잘어울려ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ토나온다 진짜 띠동갑보다 더 차이나자나...,2020-01-02T00:37:36+0000,6,3,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jung****
결국 탈 한녀에 성공하셨군요.. 부럽읍니다..,2020-01-02T04:23:50+0000,2,7,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",esag****
13살 차이??? 김희철이 워낙 젊어 보여서,2020-01-02T02:33:02+0000,2,7,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ahj9****
희철씨 축하드려요. 꼴페미 한녀를 피하고 이쁜 일본 여성을 얻었군요. 결혼까지 하시길 바랍니다.,2020-01-02T06:18:02+0000,1,6,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ghhe****
김희철은 이번 공개연애 뿐아니라 걸그룹 수십명 만났을듯 ㅋㅋㅋ 전에 홍석천이 썰푼것도 그렇고,2020-01-02T01:34:09+0000,2,6,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ha01****
왜하필    일본이지     빙상여제도     희철이도,2020-01-02T07:55:28+0000,1,5,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kkk0****
"김희철 ..원래 트와이스 팬 아닌가? ㅋ 난 진짜 아이러니 한게.. 여자사람연예인들과 그렇게 친하고도 이제야 열애설 터진걸보면..진짜 자기관리 잘하거나, 인성자체가 참 좋은사람이라고 본다.  더구나 연예계의 마당발이..ㅎㅎ 암튼, 축하한다 희철아",2020-01-02T08:31:35+0000,0,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",balc****
글세....일본인..속내가 어떨지,2020-01-02T08:14:54+0000,0,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",0173****
역시 여자는 여자력 높은  일본여자가 최고,2020-01-02T07:47:25+0000,0,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",qlal****
여기다 불매운동 끌어들이는 놈들이나 한녀보다는 스시녀라고 떠드는 놈들이나 뇌 없는 건 마찬가지다. 연애는 개인 사생활이니 축하해주는 게 지극히 정샹적,2020-01-02T07:42:00+0000,0,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",homo****
김희철 네이놈!!!,2020-01-02T02:17:22+0000,0,4,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",real****
모모는 자진 탈퇴해라 장난하나 ㅋㅋ 팬이랑 사귀는것보다 더 짜증나는게 동종업종 사귀는거,2020-01-02T05:56:56+0000,3,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wogn****
간첩매국노 인민대변부 북재앙이 이 글을 시러함늬돠 쩝쩝,2020-01-02T05:39:21+0000,3,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kkao****
노노재팬이다 일본여자랑 사귀다니 제정신이 아니군,2020-01-02T03:07:00+0000,3,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ldse****
시국이 어느땐데 쪽발국 여자랑 사기냐 제정신이냐,2020-01-02T02:23:47+0000,3,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",guim****
이제 희철이도 토착왜구네 ㅋㅋㅋㅋㅋ  아마 집에 일제 하나도 없는 사람은 0.1% 도 안될텐데  반일 부르짖는 멍멍이들 보면 참 ㅋㅋㅋㅋㅋ 하찮은 자존심 지켜보겠다 이건가,2020-01-02T02:12:36+0000,3,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",comp****
모모는 진짜 인정한다 !!!!,2020-01-02T08:12:18+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nljx****
축하해요. 아낌없이 사랑해 주세요.,2020-01-02T07:52:11+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",ljh7****
여기서 한국 여자 희롱하는 건 한남 밖에 없음. 어짜피 한녀한테 이기지도 못할거면서 치사하게 오 댓으로 난리침? 님들은 죄 안짓고 사나봐요?. 맨날 한녀 꼴통이라고 놀리고 언젠가 남자가 여자보고 사는 세상 올거에요~ 진심으로 말하는 데 한남이나 한녀나 거기서 거기에요. 니들이 하는 행동은 안보고 비교부터 하잖슴~ 그리고 한국 여성들 때문에 남자들이 출세 더 많이 했어요. 힘들때 곁에 아무도 없으면 금세 포기하는 데. 솔까 동성끼리는 그런거 있음 경쟁이나 하지 뭐가 좋아요? 서로 윈윈하면 좋잖아요.,2020-01-02T07:31:27+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dldk****
"이름이 야하다 모모~   중국어로 모~ 라는 발음이 ""만지다"" 라는 동사라서 ㅋㅋ  암튼 둘다 예쁜사랑 하길~",2020-01-02T05:33:06+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pms4****
게이라는 소문은 헛소문 이였군.....,2020-01-02T02:03:42+0000,2,59,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pms4****
한국남자 일본여자 조합이 딱 좋다.  한국여자는 서양남자 만나시면 되겠고.,2020-01-02T03:02:26+0000,4,42,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",feel****
가로세로연구소 에서 김희철 기사터진다더니 사실이었네,2020-01-02T01:23:52+0000,24,54,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",arom****
김희철 방송중에도 추파 겁나 던지드만.. 성공했네,2020-01-02T01:51:37+0000,2,32,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",haah****
사람 대 사람으로 서로 좋아해서 만나는거 가지고 일본이네 어쩌네 하는 사람들은 뭐임?? 그런애들이 꼭 서양 나가면 인종차별로 무시 당하고 부들거림,2020-01-02T03:14:33+0000,1,30,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",fort****
축하축하~ 십여년동안 꾸준히 방송생활 해 온 아이돌 출신 연예인 중에 드물게 큰 사건사고 없이 평탄하게 지내 온 사람인듯...,2020-01-02T00:40:09+0000,5,31,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pjm8****
일본차 사면 매국노고 일본녀랑 사귀면 애국인가? 기준이 뭐냐? 국뽕들아..,2020-01-02T01:25:52+0000,14,39,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nosy****
비밀연애하다 이번엔 걸린듯,2020-01-02T01:08:28+0000,1,17,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",bsb5****
jyp군기 바닥난건가,2020-01-02T00:27:27+0000,4,19,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",rara****
와... 일본여자랑 연애한다고 악플다는 달창 문빠년들 진심 답없다.,2020-01-02T01:56:32+0000,50,63,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",gews****
이런 보도는 올해에는 제발 하지마라~ 지극히 개인적인 일이다. 결혼을 하든 뭐하든 찌지고 뽁든 개인사는 국민 대다수가 접하는 인터넷상에서 공개하지마라~ 관심도 없다. 짜증만 난다 기레기들아~,2020-01-02T01:54:52+0000,4,16,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",hdh2****
아이고~~또 을매나 갈까~~~~,2020-01-02T02:42:59+0000,0,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",miji****
생긴게 일제 쪽바리 처럼 생겼더만 결국 일녀 하고 사귀냐 ㅋㅋㅋ,2020-01-02T06:44:24+0000,5,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",rlae****
반일운동이 한창인 이때에 부적적한 행동이다.,2020-01-02T03:56:29+0000,5,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nice****
이시국에 쪽바리라니...,2020-01-02T03:16:08+0000,5,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jung****
이시국에?,2020-01-02T03:51:44+0000,4,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",wh87****
ㅋㅋㅋ 트와이스도  이제  내리막  타는 시작이군...여기저기 열애설 터지네,2020-01-02T00:23:50+0000,4,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nu44****
쪽바리랑 사귀는거 보면 인기 같은건 필요없다 이건가...,2020-01-02T07:37:42+0000,7,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pks1****
지금 반일시국에 일본얘랑 연애하다니 일본으로 가거라,2020-01-02T06:26:49+0000,6,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",bbin****
나도 일본남자사귀는데♡희철오빠 축하해여!! 희철오빠는 일본남자닮아서 이쁨♡한국남자들보다 일본남자가 이쁜남자가 많아!!!! 일반한국남들 착각하지마세요 ㅋ 희철오빠는 미모가있어서 트와사나랑 사귀는거에요 ㅋ 일본여자들 이쁜남자 좋아하거든요 ㅋㅋ대부분 한국남들은 불어터진 오징어순대닮지않았나? ㅋㅋㅋㅋ,2020-01-02T02:06:40+0000,6,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jouk****
이시국에...좀..,2020-01-02T02:25:08+0000,5,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",schr****
"별 관심도 없는데, 엔터테인먼트 사업을 위해서 회사하고 신문사하고 지속적으로 방송내고 기사써주고, 그걸  따라하는 것도 웃긴일이지. 지들끼리 만나던 결혼하던 이혼하던 우리들하고 무슨상관임? 개네들은 직업일 뿐이고, 연애인들 보면 대부분들이 쉽게 만나고 쉽게 헤어지고, 아이들한테도 별로 좋은 영향은 안주는데 말이다. 왜 연애인들의 사생활이 궁금하지? 지그들도 밥먹고, 자고, 싸고, 다하는데, 난 제발좀 저런 의미없는 기사좀 안냈으면 한다. 관심없으면 음반도, 나오는 티비도 안보면 되지~",2020-01-02T00:13:13+0000,5,2,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",king****
쪽발이 OUT !!,2020-01-02T08:29:54+0000,4,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",good****
외모는희철이 아깝,2020-01-02T06:23:59+0000,4,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",nacc****
대세는 일본 여자다. 일본은 최고다 세계최강 욱일 승천기!,2020-01-02T06:17:52+0000,4,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",mbwb****
많은 이쁜이중에 골라도 모모를 골랐네. 모모 지효가 제일 못생겼드만 그래도 개취 존중 한다.,2020-01-02T05:51:03+0000,4,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pari****
한국에도 좋은 여자가 많을텐데 시국도 안좋은 시기에 참...,2020-01-02T02:55:33+0000,4,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",lee7****
이 시국에??????,2020-01-02T01:54:16+0000,4,1,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",damm****
능력좋네~ 1년 갖고놀다 버려라~,2020-01-02T08:46:44+0000,3,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",noa1****
김희철이 트와이스  돌아가면서  사귀는거  아니지?,2020-01-02T08:27:34+0000,3,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",kjm7****
일본재품은 불매하자면서 난리면서 일본인은 괜찮나. 궁금해서 그런다.,2020-01-02T04:55:06+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",laug****
일제 좋은건 알아가지고.,2020-01-02T04:48:05+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",asd0****
한남정조 안줘여 일녀랑 s 안해요 이 시국에 ㅋㅋㅋ,2020-01-02T03:50:58+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",imeo****
이 시국에 쪽이랑??,2020-01-02T03:46:56+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",whdt****
그래 일본여자가 낫지  좋은선택이다 👍,2020-01-02T03:15:21+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",bboo****
일본인이었어?,2020-01-02T02:55:08+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",myfe****
モモさん絶対だめだわ!こいつ変な男だ,2020-01-02T02:50:48+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",jeni****
웬 40살 아저씨가 모모랑 사귀네ㅡㅡ 이건 좌파 우파  일베우파이종좌파 한남충 일본인을 떠나서 여자남자 구도로 봤을때 어이없다이기,2020-01-02T02:45:33+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",baby****
예쁜사랑하세요 ~~~~^^  트와이스는 박살나겠지만 ㅋㅋ,2020-01-02T02:45:09+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",cjjo****
이시국에,2020-01-02T02:08:33+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",dogg****
일본 뇬들 잠자리 신음소리 장난이 아니지....,2020-01-02T01:59:57+0000,2,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",5969****
이시국커플??,2020-01-02T01:51:00+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",shpr****
뭐 둘이 끝까지 잘되면야 보기좋지.. 선남선녀잖아 ㅇㅇ,2020-01-02T01:29:56+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",free****
희철이형 모모 아껴주세요.  이제 트와이즈도  내리막이네요. 연애설만 몇개인지,2020-01-02T01:28:25+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",pare****
"이야,,우리 모모 땡잡았네,,,13년 후배라니ㅋㅋㄱㅋㅋㄱㅎㅎㅎ",2020-01-02T01:23:03+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",luk6****
우와 희철오빠 최고 사랑해요,2020-01-02T01:20:22+0000,1,0,연합뉴스,"슈주 김희철·트와이스 모모, 열애 인정… 13살차이 한일 커플",diar****
